API14,Well Name,Well Number,County,DI Play,Production Type,Spud Date,Year,Operator Company Name,DI Lateral Length
30025467490000,LOBO BLANCO 16 FEDERAL,709H,LEA (NM),DELAWARE,OIL,1/26/2020,2020,EOG RESOURCES,10314
30025467090100,ICY 18 FEDERAL,704H,LEA (NM),DELAWARE,OIL,4/10/2020,2020,EOG RESOURCES,7150
30025466530000,LAKEWOOD 28 FEDERAL COM,715H,LEA (NM),DELAWARE,OIL,9/29/2020,2020,EOG RESOURCES,9912
30025466210000,DAUNTLESS 7 FEDERAL,734H,LEA (NM),DELAWARE,OIL,1/26/2020,2020,EOG RESOURCES,9866.64
30025466190000,DAUNTLESS 7 FEDERAL,742H,LEA (NM),DELAWARE,OIL,12/23/2019,2019,EOG RESOURCES,10088
30025466180000,DAUNTLESS 7 FEDERAL,721H,LEA (NM),DELAWARE,OIL,12/23/2019,2019,EOG RESOURCES,9913
30025466080000,PYTHON 36 STATE,505H,LEA (NM),DELAWARE,OIL,1/4/2020,2020,EOG RESOURCES,4698
30025466070000,PYTHON 36 STATE COM,504H,LEA (NM),DELAWARE,OIL,1/4/2020,2020,EOG RESOURCES,4630
30025465590000,JAVELINA 30 FEDERAL,703H,LEA (NM),DELAWARE,OIL,12/10/2019,2019,EOG RESOURCES,7431
30025465420000,BIG EDDY UNIT 29W VADER,104H,LEA (NM),DELAWARE,OIL,1/14/2020,2020,EXXON MOBIL,9894
30025465410000,BIG EDDY UNIT 29W VADER,102H,LEA (NM),DELAWARE,OIL,12/25/2019,2019,EXXON MOBIL,10279
30025465190000,BROADSIDE 13 W FEDERAL COM,003H,LEA (NM),DELAWARE,OIL,9/22/2021,2021,DEVON ENERGY,5454.43
30025465150000,BIG EDDY UNIT 29W VADER,100H,LEA (NM),DELAWARE,OIL,4/1/2020,2020,EXXON MOBIL,10215
30025465110001,ICY 18 FEDERAL,709H,LEA (NM),DELAWARE,OIL,11/27/2019,2019,EOG RESOURCES,7415.7
30025465090001,ICY 7 FEDERAL,712H,LEA (NM),DELAWARE,OIL,11/28/2019,2019,EOG RESOURCES,8417.06
30025465080000,ICY 7 FEDERAL,731H,LEA (NM),DELAWARE,OIL,11/27/2019,2019,EOG RESOURCES,7586
30025465070001,ICY 7 FEDERAL,710H,LEA (NM),DELAWARE,OIL,11/27/2019,2019,EOG RESOURCES,8427.12
30025464880001,LOBO BLANCO 9 FEDERAL,708H,LEA (NM),DELAWARE,OIL,1/16/2020,2020,EOG RESOURCES,9837.73
30025464660000,BLUE KRAIT 23 14 FEDERAL,037H,LEA (NM),DELAWARE,OIL,3/2/2020,2020,DEVON ENERGY,10105
30025464480001,TAIPAN 31 STATE,703H,LEA (NM),DELAWARE,OIL,11/23/2019,2019,EOG RESOURCES,4520.32
30025464470001,TAIPAN 31 STATE,702H,LEA (NM),DELAWARE,OIL,11/1/2019,2019,EOG RESOURCES,4257.46
30025464440001,ADDER 31 STATE,745H,LEA (NM),DELAWARE,OIL,11/14/2019,2019,EOG RESOURCES,4144.76
30025464410001,ADDER 31 STATE,705H,LEA (NM),DELAWARE,OIL,11/14/2019,2019,EOG RESOURCES,4161.32
30025464400001,ADDER 31 STATE,704H,LEA (NM),DELAWARE,OIL,10/3/2019,2019,EOG RESOURCES,8228.29
30025464300000,BLUE KRAIT 23 14 FEDERAL,031H,LEA (NM),DELAWARE,OIL,1/17/2020,2020,DEVON ENERGY,9953
30025464230000,LYCHEE STATE COM,503H,LEA (NM),DELAWARE,OIL,11/17/2019,2019,CONOCOPHILLIPS,9927
30025463910001,GEM 36 STATE COM,505H,LEA (NM),DELAWARE,OIL,10/20/2019,2019,EOG RESOURCES,4763.57
30025463850000,GEM 36 STATE COM,105H,LEA (NM),DELAWARE,OIL,10/23/2019,2019,EOG RESOURCES,4703
30025463830000,GEM 36 STATE COM,103H,LEA (NM),DELAWARE,OIL,10/7/2019,2019,EOG RESOURCES,4630
30025463690001,DATE 14 STATE COM,507H,LEA (NM),DELAWARE,OIL,9/25/2019,2019,EOG RESOURCES,9278.05
30025463680001,DATE 14 STATE COM,506H,LEA (NM),DELAWARE,OIL,10/4/2019,2019,EOG RESOURCES,9350.34
30025463650001,BANDIT 29 STATE COM,707H,LEA (NM),DELAWARE,OIL,10/8/2019,2019,EOG RESOURCES,7223.59
30025463650000,BANDIT 29 STATE COM,707H,LEA (NM),DELAWARE,OIL,10/8/2019,2019,EOG RESOURCES,7131
30025463640001,BANDIT 29 STATE COM,705H,LEA (NM),DELAWARE,OIL,10/12/2019,2019,EOG RESOURCES,7324.69
30025462570000,VALOR STATE COM,702H,LEA (NM),DELAWARE,OIL,2/23/2020,2020,CONOCOPHILLIPS,7428.87
30025462560000,VALOR STATE COM,701H,LEA (NM),DELAWARE,OIL,3/7/2020,2020,CONOCOPHILLIPS,7438.43
